"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"uint32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,1,"81.1000,{(6.0480),(15.7311)},218.4270,263.2630,0.0000,84.0960,{(5.9750),(16.2985)},218.4270,274.3050,0.0000,205.3630,{(6.0430),(16.2140)},218.4270,296.0990,0.0000,211.2150,{(5.9560),(16.6196)},218.4270,297.6480,0.0000",750.7460
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"uint32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,1,"81.0000,{(5.9910),(16.0105)},218.5590,270.1270,0.0000,83.7620,{(5.9770),(16.4146)},218.5590,279.1930,0.0000,204.8050,{(6.0120),(16.2232)},218.5590,297.9300,0.0000,211.0830,{(5.9550),(16.8161)},218.5590,298.8480,0.0000",752.2050
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"uint32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,1,"81.1990,{(6.0480),(15.8175)},217.2320,262.4060,0.0000,84.7010,{(6.0440),(16.0173)},217.2320,274.3170,0.0000,205.2250,{(5.9620),(16.2972)},217.2320,296.6170,0.0000,211.3350,{(6.0520),(16.2058)},217.2320,297.5480,0.0000",750.7040
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"uint32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,1,"81.1950,{(6.0000),(16.0643)},218.4790,266.5190,0.0000,83.9510,{(5.9780),(16.3750)},218.4790,274.0690,0.0000,204.8550,{(5.9900),(16.1864)},218.4790,294.9970,0.0000,211.0860,{(5.9570),(16.8274)},218.4790,297.2140,0.0000",749.8420
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"float32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,2,"80.8650,{(6.1540,5.3370),(16.1091,14.4666)},217.8290,269.7780,0.0000,84.0020,{(6.3980,5.3830),(18.5383,14.6568)},217.8290,260.8730,0.0000,204.4430,{(6.1810,5.3310),(16.1178,14.6185)},217.8290,296.4600,0.0000,211.1100,{(6.3660,5.3900),(17.9374,14.4333)},217.8290,296.8010,0.0000",772.3850
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"float32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,2,"81.2750,{(6.1700,5.3470),(16.1183,14.5130)},216.5150,277.2500,0.0000,84.1400,{(6.1470,5.3330),(16.0696,15.0315)},216.5150,265.0040,0.0000,204.6810,{(6.1320,5.3400),(16.1229,14.8470)},216.5150,295.6430,0.0000,211.2650,{(6.1360,5.3420),(16.0881,14.8019)},216.5150,296.2400,0.0000",769.6440
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"float32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,2,"81.2700,{(6.3980,5.4890),(18.5907,14.4063)},217.9500,267.2770,0.0000,84.3760,{(6.2480,5.3320),(17.0152,15.2288)},217.9500,268.9330,0.0000,205.3770,{(6.2410,5.3880),(17.0680,14.3596)},217.9500,296.8890,0.0000,211.6770,{(6.1420,5.3250),(16.0961,14.8521)},217.9500,296.9270,0.0000",776.0990
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"float32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,2,"80.8550,{(6.1510,5.3390),(16.0936,14.4963)},217.1300,273.9050,0.0000,83.8820,{(6.1440,5.3290),(16.0721,15.0996)},217.1300,266.5550,0.0000,205.0850,{(6.1450,5.3350),(16.1208,14.6616)},217.1300,295.5750,0.0000,211.3280,{(6.1280,5.3270),(16.0717,14.7148)},217.1300,296.1660,0.0000",772.7960
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"float32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,2,"80.7920,{(6.1750,5.3390),(16.0809,14.4442)},217.2940,262.8330,0.0000,84.5460,{(6.1830,5.3290),(16.1211,15.2044)},217.2940,266.3920,0.0000,204.7240,{(6.1440,5.3370),(16.1280,14.6401)},217.2940,295.4100,0.0000,212.0330,{(6.1490,5.3280),(16.1915,14.8355)},217.2940,295.8520,0.0000",774.6920
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"uint32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,3,"57.1500,{(6.1370,4.6760,3.2050),(19.6193,14.4511,9.1104)},40.3080,75.6520,0.0000,55.4030,{(6.0600,4.6160,3.1560),(18.3159,13.5061,8.5332)},40.3080,106.6790,0.0000",273.3180
