"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"82.3780,{(2.3280,2.0590),(5.7842,5.0800)},16.0100,102.5020,0.0000,82.2440,{(2.3430,2.0640),(5.7396,4.9540)},16.0100,102.0280,0.0000,96.7640,{(2.3150,2.0720),(5.7378,5.0335)},16.0100,104.2350,0.0000,97.0380,{(2.3180,1.8880),(5.2834,4.5765)},16.0100,90.3870,0.0000",237.8850
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"82.3120,{(2.3290,2.0630),(5.7848,5.0969)},16.3330,103.7070,0.0000,82.2170,{(2.3410,2.0630),(5.7370,4.9445)},16.3330,103.3930,0.0000,96.5050,{(2.3180,2.0660),(5.7430,5.0391)},16.3330,104.3470,0.0000,96.7080,{(2.3180,2.0710),(5.7510,5.3242)},16.3330,90.1620,0.0000",233.4090
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"uint32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,1,"77.2250,{(1.1790),(2.4998)},16.7480,80.2580,0.0000,77.2190,{(1.1840),(2.5009)},16.7480,80.2510,0.0000,77.2220,{(1.1810),(2.4997)},16.7480,79.9040,0.0000,77.2190,{(1.1780),(2.5068)},16.7480,79.9900,0.0000,92.5910,{(1.1680),(2.4997)},16.7480,88.2990,0.0000,92.5820,{(1.1260),(2.3471)},16.7480,88.2470,0.0000,92.9830,{(1.1730),(2.5028)},16.7480,88.1850,0.0000,93.2910,{(1.1690),(2.4912)},16.7480,90.7990,0.0000",206.1030
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"uint32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,1,"76.8030,{(1.1700),(2.5014)},16.2220,80.0170,0.0000,76.7840,{(1.1840),(2.5084)},16.2220,80.0240,0.0000,76.7930,{(1.1800),(2.4973)},16.2220,79.8590,0.0000,76.7970,{(1.1790),(2.5122)},16.2220,79.8990,0.0000,91.9370,{(1.1710),(2.5085)},16.2220,88.5130,0.0000,91.9270,{(1.1650),(2.5035)},16.2220,88.1690,0.0000,92.5020,{(1.1720),(2.5085)},16.2220,88.0400,0.0000,92.5100,{(1.1680),(2.5052)},16.2220,88.1340,0.0000",205.1650
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"uint32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,1,"77.1690,{(1.1760),(2.5129)},15.2970,80.2110,0.0000,77.1670,{(1.1820),(2.4980)},15.2970,80.2060,0.0000,77.1810,{(1.1800),(2.5015)},15.2970,79.8320,0.0000,77.1750,{(1.1770),(2.5004)},15.2970,79.8410,0.0000,92.6920,{(1.1700),(2.5105)},15.2970,88.2280,0.0000,92.6790,{(1.1640),(2.5092)},15.2970,88.6500,0.0000,93.1310,{(1.1710),(2.5098)},15.2970,88.4040,0.0000,93.1330,{(1.1770),(2.5086)},15.2970,88.4440,0.0000",205.9320
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"uint32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,1,"77.1020,{(1.1900),(2.5077)},16.4950,80.2580,0.0000,77.1090,{(1.1800),(2.5041)},16.4950,80.2460,0.0000,77.1120,{(1.1820),(2.4978)},16.4950,80.0220,0.0000,77.1130,{(1.1790),(2.4995)},16.4950,80.0170,0.0000,92.6700,{(1.1690),(2.4938)},16.4950,88.2390,0.0000,92.6810,{(1.1660),(2.5070)},16.4950,87.6740,0.0000,93.0650,{(1.1730),(2.5076)},16.4950,88.0340,0.0000,93.0690,{(1.1700),(2.4977)},16.4950,88.1040,0.0000",205.7970
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"uint32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,1,"76.9220,{(1.1780),(2.5264)},15.6510,79.8720,0.0000,76.9270,{(1.1820),(2.5003)},15.6510,79.8820,0.0000,76.9180,{(1.1860),(2.5083)},15.6510,79.4870,0.0000,76.9300,{(1.1800),(2.4959)},15.6510,79.5860,0.0000,91.9620,{(1.1680),(2.5073)},15.6510,88.1930,0.0000,91.9430,{(1.1650),(2.4987)},15.6510,87.9600,0.0000,92.3330,{(1.1730),(2.5072)},15.6510,88.1410,0.0000,92.3310,{(1.1690),(2.4955)},15.6510,88.1980,0.0000",204.3220
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"float32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,2,"77.2180,{(1.2130,1.1020),(2.9043,2.5949)},16.3420,78.2430,0.0000,77.2040,{(1.2170,1.0940),(2.8846,2.5699)},16.3420,78.7860,0.0000,77.2550,{(1.1970,1.0870),(2.8820,2.5812)},16.3420,79.5300,0.0000,77.2500,{(1.1950,1.0930),(2.8793,2.5903)},16.3420,79.5940,0.0000,92.7340,{(1.2070,1.0420),(2.7890,2.3687)},16.3420,88.1520,0.0000,92.7390,{(1.1940,1.0860),(2.8816,2.5793)},16.3420,88.1340,0.0000,93.1860,{(1.2090,1.0880),(2.8869,2.5922)},16.3420,88.1170,0.0000,93.2020,{(1.1980,1.0940),(2.8832,2.5779)},16.3420,88.1270,0.0000",209.7550
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"float32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,2,"77.1860,{(1.2040,1.1030),(2.9065,2.5810)},16.2330,78.1280,0.0000,77.1800,{(1.2110,1.0920),(2.8825,2.3953)},16.2330,79.0770,0.0000,77.1890,{(1.2090,1.0860),(2.8829,2.4658)},16.2330,79.8570,0.0000,77.1690,{(1.2050,1.0950),(2.8796,2.4971)},16.2330,79.8660,0.0000,92.4920,{(1.1940,1.0980),(2.8817,2.5221)},16.2330,88.2090,0.0000,92.4790,{(1.2040,1.0190),(2.8267,2.2662)},16.2330,88.2590,0.0000,92.9550,{(1.1980,1.0890),(2.8878,2.5356)},16.2330,87.9000,0.0000,92.9340,{(1.1950,1.0940),(2.8831,2.4052)},16.2330,87.9080,0.0000",209.7570
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"float32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,2,"77.1510,{(1.2040,1.0990),(2.9059,2.5732)},16.1900,78.1230,0.0000,77.1490,{(1.2040,1.0910),(2.8824,2.4017)},16.1900,79.0300,0.0000,77.1850,{(1.2070,1.0880),(2.8809,2.4663)},16.1900,79.9030,0.0000,77.1830,{(1.2050,1.0940),(2.8810,2.5079)},16.1900,79.8890,0.0000,92.6080,{(1.1960,1.0970),(2.8831,2.5297)},16.1900,88.0520,0.0000,92.5900,{(1.1970,1.0850),(2.8808,2.4579)},16.1900,88.0590,0.0000,93.0350,{(1.1980,1.0880),(2.8882,2.5320)},16.1900,88.0710,0.0000,93.0410,{(1.2060,1.0930),(2.8836,2.3942)},16.1900,88.0180,0.0000",209.4730
